981959225252411,462846530580701,492774620913752,1028689003877022,10153875897944093,10209731626068129,10209356438733903,267406263603529,10154122393582145,1213580795380376,10153805685388952,1252014238142372,120092025069197,460623784123724,1740759286148897,955914454524215,1141587815862427,1227330960611989,10153403779741783,1171399442878261,231470737222044,10154229058169468,10153639593931884,745496208920857,10209980918946615,10153767341808759,10155716112313644,
250854955303987,1059727064107725,561392434036096,10206503758167979,10153520807791319,10209299642877876,567863550051615,1622839368039688,870794756364688,10206433066846796,233501113684679,1002374556512627,1184831041548355,265942623750332,1706528466301982,10157088299730727,1137066289647051,285692258437327,1079498068790276,1063706310373518,181909472007593,10154229058169468,745496208920857,
1273769369303138,10206458212722701,1742749329272122,10209656874439507,1591351871193107,266554227013874,860595320752550,1276172202397773,730530637089284,1023769791039973,10154229058169468,692002114271114,1101510129910069,1004684819587030,10154084272727319,907546556058499,801209400013500,596405367182263,10153387199326566,1765493957028352,1732258660393056,10154030516597211,1004919269591893,642717699214713,1594302290897770,179003789161307,113618185716975,2025594914333099,1086882641351097,1025202344240438,223732798003180,1162899633776864,224905201224080,393386134073833,984822508233464,511082909075438,1133102976740109,1056042671120066,1621742948074397,1704490566483761,1098195120224380,763731003763617,1062773917126534,1540039872965879,112009029212793,265737853771137,181909472007593,567961033381592,
250854955303987,273162973023164,
1088048141255305,790576007745916,693651520777504,10208105944619190,10201760608732689,126588127745796,1092431694129543,478802408990644,10206598777314053,1745380569066617,177102686019396,112009029212793,124499444620747,1133102976740109,235916403465393,111559202591221,167506090313929,113618185716975,10207878383330870,1375113369182581,10206576059147332,10156814374610858,10153595829656914,226311844412332,986257101464188,
10154175843219136,10209007953177427,1325185054163553,271254873218806,966872330093018,10153784428943842,1365515586798449,10154192385498914,10153537504188244,233293063708300,1017469868334817,10209851890242528,248175242239115,547093195461459,10154179650077733,10154229058169468,1532066467101520,1028095457270554,176952586036735,241183316238390,10153774251523585,10154169740776310,614974118666725,212300122487688,1112063168815147,10209656874439507,10153726837363915,1136734416387739,1593743230939350,10153519045845671,240713302954365,113618185716975,1074221465967316,521430101362348,1610844322568718,950256271756059,10154105553962910,952366974861399,233378040365477,257471294640745,1215826308457455,177461682648367,10208452886456140,10156860798185282,10153685817227831,237372259952991,1014340545286114,
982955018424777,467176830160050,956055481159961,1261393037206010,1094865700535872,1621742948074397,177332345994856,1212733858751241,2011856699038746,863655007094263,265737853771137,564605380366730,1010839028997388,10208097336064019,998566016892451,1722490744639095,10204481357312421,113618185716975,1178460032177594,10154629022603797,655879781219371,1060077050729050,1004919269591893,891678134294907,1129571507066182,1154172511291068,10156762887000136,512615205588531,203062343419708,
1113529648703852,10154169740776310,112009029212793,508699122651101,1738427613067912,1580944002234947,605732509593156,635148693298961,793189217447818,10204481357312421,863655007094263,228080634239466,108212599593986,542449859266288,1734766023404557,959759844142773,
124192697988427,10156881679080416,10154175843219136,1015385428539324,1104491409594723,275567479452623,10208464866191747,1296092770420510,10209831561535358,10209042388238323,1291070387589683,1023852324334446,112009029212793,1030363643702823,1102177706506783,1146356305415864,1396196417073017,1081208611938817,10208864719952554,614974118666725,10153537504188244,10154162576237070,462562930615632,10154147369580480,10156871500975223,10204481357312421,1717623385144747,783402061794340,10153891644967013,10155458096166959,1263367127047284,257318911283329,508699122651101,1036073153126788,997898720317865,1777173659172452,10154051236292696,1055634944511884,1086392851436089,10153633810467939,10156934237170607,984822508233464,492774620913752,10154229058169468,10209295840215027,10208395773444115,1108032785925820,542449859266288,1314126055282368,586618908164751,
1081236895271007,1540433869592843,114955788916660,259148927514581,10153386153791829,1715940592022310,10204481357312421,112009029212793,262270317459939,
230041514040432,904394256339846,1031635220253493,10206656835281660,505341532994758,10207908502489221,10209616481029290,10204481357312421,181909472007593,796074143857006,1538567089786041,200359590357085,
1894767617416749,960279147425496,1743129039264795,1185684731441968,116910708722378,10206117652324873,1000846233283882,120092025069197,1104335762941097,1602318523429014,1082986441772935,1757437977832513,1008239182594654,10209356438733903,10208095646722583,1712707892348563,10209792635401005,995563177194080,944577195660986,487833341408135,278407252496507,1736328159977160,1746947068885911,1145657475485275,648598905291354,1745219769093603,1251595654851156,1722740747964842,200359590357085,
506651256212174,231351087235983,1621742948074397,606334746193519,1301069686576251,1742749329272122,1090971210964377,880426252067105,1150945281602927,1786779058216755,577383722437780,1101942809866678,10153741106882746,1097525403624445,10207456517104819,1005857792834932,782661755168053,234973973525203,993029997483424,10209607145359908,10209209634775776,465211733673914,10206227790630653,1137068403012354,1026744680752450,960544044059389,1745536455666580,1779565188996741,1004577736278048,161747677559522,545328558972744,508264989375212,242642079430605,217250485324071,1010718065676905,10153778304003853,223289011384539,112009029212793,460623784123724,1086616248067288,913915988721173,168928123504288,998566016892451,257471294640745,943987065714083,1203985406279634,207297316329487,1082289111810263,168188170248150,1603773783274576,1074684265935994,10204713598679153,910183539104316,834418706662050,874374842674581,200359590357085,
112009029212793,1610844322568718,200359590357085,
543955502443602,10209576005147173,10206656835281660,285692258437327,1543850789251011,10209508474811381,1716594028621781,1076257425786624,10154175843219136,1298334966849723,223289011384539,112009029212793,181474662247216,200359590357085,
1566719813627480,1081236895271007,242944959428710,1742749329272122,276659346000692,1114021428717398,10206800673840393,10208838114526666,1011256218923866,10208242165184564,1276172202397773,10153947778350091,10206326252535797,853980168064387,1611095669209692,1154050551311999,1013473778722513,10209849854791402,222024838189533,1779086108977981,10209381107192921,817437518391226,10154071766007177,875660345894740,840508552744729,992970884085032,1717278151887365,460623784123724,168928123504288,1208858515799565,1195688657121462,1732258660393056,10156974840185245,1687140804881153,1621059978217979,796163763848279,228080634239466,10156903832305500,465282453663888,1203985406279634,181474662247216,223289011384539,868836673244903,10207908502489221,10153550507262091,1098641193525700,1681552808777916,10207743220010620,200359590357085,1097525403624445,
2023296707895481,175100542885321,1115820048479484,2025594914333099,883683675094024,10206818050195427,113618185716975,10206312330995392,1049933531753810,1097525403624445,995792660468972,207280319664397,287892304875749,10154229058169468,652072521598987,1727399490868294,1069349273113219,1059263784119955,982955018424777,238287943196502,1651170734897219,998566016892451,465282453663888,1189629687715527,1203985406279634,1717393598535859,10207585926661197,1689061904688465,1683039431957190,200359590357085,
880426252067105,1059263784119955,116910708722378,991446684237777,843758809085862,1612208802402726,958925897554165,993537360711450,10156947040960046,177461682648367,256542574733564,236983973327273,223289011384539,944501862329270,10209381107192921,10153611539205662,231626330548711,10209633270409879,1597168483944154,980442842070757,257471294640745,778152352286165,1717646311846801,116815102061394,1061360027257629,270408106628383,233378040365477,982393365189830,10154043931686427,181474662247216,867345916711067,1180044658696388,614974118666725,113618185716975,10153389518036567,1703321946603311,200359590357085,
1283265318374471,995792660468972,171687746561092,1619294168393141,10154175843219136,1539922859643724,10154147946371944,10209047702740856,950740505024316,113618185716975,10210113780507967,1689061904688465,200359590357085,
830778897067002,1195688657121462,1171639332887572,1025158420895594,1709103412691462,1224213777591576,10206656835281660,10206457729710626,1183809118309862,1072643439449156,1334045506610692,1402952466610993,10208198189209661,10206350228854090,919345541528057,270027586673121,10208378397591838,10209932651297546,122776728131957,10206328618037742,10154964062444896,727839897357573,989811641125793,886576078138698,1683039431957190,1689061904688465,200359590357085,
599453783553218,1090971210964377,1076257425786624,943726539079918,10154796789183835,1097525403624445,10204859103516811,1120934054604232,268600503482228,273799649626126,521822674685383,10205793105179025,120937051646238,10154224716869917,972803789494160,10207456517104819,1555969568037025,10209381107192921,10205664043341119,113618185716975,1086999354694817,10209552846607000,1746209542267043,240713302954365,1678896172374068,599543223538958,801209400013500,10154280397126042,1737857989825046,276066186065523,1340953902599601,1225057324178817,984367014964936,128949720844456,998566016892451,1262404727107845,120192165058273,10209892732663521,1705925113014474,122776728131957,1048914751845468,1050364085043829,200359590357085,
1081236895271007,966078903460454,10154196921233270,260308614320498,1162005990490761,725080150927813,122776728131957,1860736110820604,200359590357085,
10205259299595969,843482702423393,10208451066586114,1721345574783525,1083351431703590,980931551983010,237256783307048,1594302290897770,1296178757062506,1576240102673842,1065079940196922,1725482827731017,10206610242960118,10204864361568045,566917566813230,1714855268789296,1714638582140429,1127361497287008,344324052358011,1013419782026881,10208350390135597,10209356438733903,868764686580277,1176055402412710,1036288396418638,10153309735401653,10208809843620323,261080650908813,1084600434944433,1031456053556639,1793794280850445,10209584645122799,227595994280658,10153520480310848,874374842674581,10208131910349224,10207924785069701,1005338549535742,10156920512710302,1024757527604663,10209589713965733,236850883343218,10209542439427440,1542630676039848,10209779670667117,1134837129871204,1170497743001277,1004714369609817,1288665904496660,10102063444941788,1738726223074611,10206042018477410,1725437721064198,793189217447818,1116532888368199,10201785969927392,1062627673816742,1042172679198838,652929768196303,238316999861809,10204510915692100,122776728131957,228395564204662,755977394502348,233378040365477,10153828476621645,216808185370291,1085785178126941,1681552808777916,200359590357085,
